ID,AverageWidth,AverageThickness,AverageBondLine,Height,MomentOfInertia,ModulusOfElasticity,Compliance,Lambda,k,InitialCrack,PreCrackDiff,InitiationLoad,InitiationDispl,NormLength,Adhesive Out Time ,Prep.-to-Bond Time ,Surface Preperation ,Contaminate Type,Contamination Amount ,Gic,MeanGr,AdjWork,%Laminate,%Interfacial,%Cohesive,Failure Modes,%Laminate,%Interfacial,%Cohesive,R
5-137-2,0.999023824,0.241230157,0.015924992,0.107224659,0.000100692,16936671.38,0.006591723,9.353412748,20682164.95,2.504978036,25.08637852,0.360788226,2.508437166,3.095989098,513652.9408,2.340406093,N3,Law M P,277.43583,1.856439639,2.606323858,8.742305713,34,1,65,3,0,0,100,5
5-137-3,1.000582544,0.228740433,0.014861041,0.105784441,0.000105,16387879.21,0.006451831,6.25347422,60523769.39,2.437979796,48.85588123,0.394212491,3.379303814,3.458812563,513652.9408,2.340406093,N3,Law M P,277.43583,6.483945808,4.090172175,9.432688477,34,1,65,1,0,0,100,5
5-137-4,1.000472668,0.230724164,0.018733505,0.106582837,0.000101401,16623145.92,0.007449485,10.19510582,14061732.39,2.633699763,46.35465255,0.425453872,3.095989098,3.263462946,513652.9408,2.340406093,N3,Law M P,277.43583,3.704885678,6.677182389,4.760776072,24,1,75,3,0,0,100,5
5-137-5,0.997313119,0.225804335,0.020453351,0.106483738,9.66E-05,16492892.9,0.006731219,13.20826864,76626686.94,2.522508718,33.1136453,0.360435415,3.458812563,3.319328648,513652.9408,2.340406093,N3,Law M P,277.43583,3.494405541,0.988774958,4.966273968,10,80,10,2,0,0,100,5
5-137-6,1.000582544,0.228740433,0.014861041,0.105784441,0.000105,16387879.21,0.006451831,6.25347422,60523769.39,2.437979796,48.85588123,0.394212491,3.379303814,2.706441116,513652.9408,2.340406093,N3,Law M P,277.43583,2.449088808,1.514707376,0.591416529,10,80,10,2,0,0,100,5
5-138-1,1.000472668,0.230724164,0.018733505,0.106582837,0.000101401,16623145.92,0.007449485,10.19510582,14061732.39,2.633699763,46.35465255,0.425453872,3.095989098,2.092913287,513652.9636,2.369764381,N3,Law M P,519.201339,2.002652663,4.844968006,7.294095472,0,65,35,2,0,0,100,5
5-138-2,0.997313119,0.225804335,0.020453351,0.106483738,9.66E-05,16492892.9,0.006731219,13.20826864,76626686.94,2.522508718,33.1136453,0.360435415,3.458812563,2.774737664,513652.9636,2.369764381,N3,Law M P,519.201339,11.0216451,13.8947656,1.568453124,10,80,10,2,0,0,100,5
5-138-3,0.998278101,0.225059027,0.01426164,0.106788422,9.50E-05,13676959.54,0.005694958,9.031923357,71192653.63,2.983217886,27.0121598,0.336197565,3.263462946,2.852539858,513652.9636,2.369764381,N3,Law M P,519.201339,8.035154581,6.079865739,8.046900144,0,50,50,1,0,0,100,5
5-138-4,0.997257223,0.220012692,0.016087245,0.10702812,9.86E-05,15632835.87,0.005809565,13.63508944,51318634.67,2.795889574,39.14924017,0.510027973,3.319328648,2.620742271,513652.9636,2.369764381,N3,Law M P,519.201339,10.43604924,5.101389353,3.707319934,5,50,45,1,0,0,100,5
5-138-5,0.998950754,0.224148444,0.01513512,0.106259072,0.000101763,15503014.66,0.006527163,11.71975711,6390207.033,2.298504692,24.75981956,0.487799707,3.288546741,2.870042821,513652.9636,2.369764381,N3,Law M P,519.201339,4.223523601,5.089112212,4.448651368,0,0,100,2,0,0,100,5
5-138-6,0.999801847,0.226364454,0.015841156,0.105333609,9.70E-05,17632477.16,0.005741267,7.573106804,239494700,2.655411589,38.18886207,0.362956304,2.32517295,2.743856957,513652.9636,2.369764381,N3,Law M P,519.201339,1.627777194,4.091148361,5.417613376,0,0,100,3,0,0,100,5
